Date,Open,High,Low,Close,Volume,Return,Label
2010/5/14,130.36,131,126.76,128.533,5273354,-2.23%,0
2010/5/17,128.24,129.95,125.8,128.91,5641703,0.29%,1
2010/5/18,130.14,131.25,125.51,126.28,5239262,-2.04%,0
2010/5/19,125.51,127.93,123.8,124.59,6460003,-1.34%,-1
2010/5/20,122.64,125,118.78,119.71,8570437,-3.92%,0
2010/5/21,117.895,124.97,117.52,122.72,7965654,2.51%,0
2010/5/24,122.57,124.5,120.65,122.12,4534949,-0.49%,0
2010/5/25,118.54,125.19,118.5,124.86,7089564,2.24%,0
2010/5/26,125.05,125.79,122.3,123.21,6952267,-1.32%,0
2010/5/27,124.98,126.85,120.6,126.7,4737057,2.83%,0
2010/5/28,126.07,127.6,124.01,125.46,3953851,-0.98%,1
2010/6/1,124.97,126.572,123.02,123.24,3650661,-1.77%,0
2010/6/2,124.02,126.43,121.65,126.31,4747192,2.49%,0
2010/6/3,126.25,129.15,124.85,128.76,5272208,1.94%,-1
2010/6/4,126.33,128.2,122.18,122.77,5466912,-4.65%,0
2010/6/7,125.84,126.606,121.6744,122.01,6558899,-0.62%,1
2010/6/8,122,122,115.8,118.835,11507850,-2.60%,0
2010/6/9,120.31,121.47,117.36,117.91,7363130,-0.78%,1
2010/6/10,120,123.5,119.2,123.21,6045179,4.49%,0
2010/6/11,121.39,123.53,120.29,123.03,4203517,-0.15%,0
2010/6/14,124.24,125.7,123.5,123.83,3918871,0.65%,0
2010/6/15,123.2,126.92,122.5,126.84,4532656,2.43%,0
2010/6/16,125.39,127.98,125.365,126.9,3962820,0.05%,0
2010/6/17,126.74,127.8,124.69,125.89,3476868,-0.80%,0
2010/6/18,126.48,127.48,125.07,125.83,3830211,-0.05%,1
2010/6/21,126.79,127.48,121.41,122.55,5311494,-2.61%,0
2010/6/22,122.65,125.23,121.55,122.307,6189684,-0.20%,0
2010/6/23,122.11,123.22,120.04,121.45,5453670,-0.70%,1
2010/6/24,120.61,120.85,116.8,118.33,7761668,-2.57%,0
2010/6/25,118.14,121.76,117.626,121,5678541,2.26%,1
2010/6/28,118.85,120.04,117.1,117.8,5607767,-2.64%,-1
2010/6/29,116.26,116.48,106.01,108.61,12831720,-7.80%,0
2010/6/30,108.58,112.68,108.11,109.26,9732358,0.60%,0
2010/7/1,108.9,111.69,106.7,110.96,8527141,1.56%,1
2010/7/2,110.92,111.29,108.56,109.14,4474434,-1.64%,0
2010/7/6,110.65,112.53,109,110.06,5215831,0.84%,1
2010/7/7,109.84,113.63,109.81,113.43,4933141,3.06%,0
2010/7/8,115.02,117.48,114.07,116.22,6770843,2.46%,0
2010/7/9,116.55,117.4,114.65,117.26,4063873,0.89%,0
2010/7/12,117.81,119.7,117.32,119.51,4778776,1.92%,1
2010/7/13,120.69,124.88,120.3,123.65,7062190,3.46%,0
2010/7/14,123.03,123.75,121.4749,123.3,5251489,-0.28%,0
2010/7/15,120.13,122.48,119.26,122.06,6047638,-1.01%,1
2010/7/16,121.28,121.92,118.01,118.49,6223925,-2.92%,0
2010/7/19,118.38,120.74,117,119.94,5022593,1.22%,0
2010/7/20,120.61,120.71,117.51,120.1,6782839,0.13%,1
2010/7/21,120.62,121.25,117.26,117.43,4997233,-2.22%,0
2010/7/22,118.71,120.87,118.02,120.07,13836760,2.25%,0
2010/7/23,105.925,119.28,105.8,118.87,42394400,-1.00%,0
2010/7/26,118.26,118.6,114.88,118.4,11116300,-0.40%,0
2010/7/27,118.43,118.5,115.0658,117.13,7779106,-1.07%,0
2010/7/28,117,118.2,116.4,117.13,5433407,0.00%,0
2010/7/29,117.99,118.87,115.52,116.86,6175625,-0.23%,0
2010/7/30,115.53,118.74,114.51,117.89,7076347,0.88%,0
2010/8/2,119.15,120.38,117.57,120.07,5468786,1.85%,0
2010/8/3,120,122.87,119.68,122.42,5952643,1.96%,1
2010/8/4,123.06,128.47,123,127.58,9256104,4.21%,0
2010/8/5,126.77,128,125.82,127.83,4270736,0.20%,0
2010/8/6,126.72,128.4,125.9,128.32,5063069,0.38%,0
2010/8/9,128.46,129.93,127.8501,128.83,5082836,0.40%,0
2010/8/10,127.95,130,127.38,130,5691287,0.91%,-1
2010/8/11,128.1,128.12,125.2,125.89,5529588,-3.16%,0
2010/8/12,123.76,127,123.55,126.56,4363805,0.53%,0
2010/8/13,126.06,127.48,124.26,124.69,3976496,-1.48%,0
2010/8/16,123.61,127.37,123.04,126.07,4024643,1.11%,0
2010/8/17,127.34,129.98,126.79,128.86,5036228,2.21%,0
2010/8/18,129.25,130.81,128.26,129.65,7900633,0.61%,1
2010/8/19,129.22,130.02,126.82,127.57,5578981,-1.60%,0
2010/8/20,127.2,128.04,126.02,127.76,4161728,0.15%,0
2010/8/23,127.86,129.22,126.5,126.6,3850967,-0.91%,1
2010/8/24,125.41,125.44,123.18,124.53,5353140,-1.64%,0
2010/8/25,123.85,127.37,123.83,126.85,5338860,1.86%,1
2010/8/26,127.15,127.59,124.82,124.86,4692398,-1.57%,0
2010/8/27,125.46,126.64,122.25,126.64,5062662,1.43%,1
2010/8/30,126.03,126.95,123.69,123.79,3421382,-2.25%,0
2010/8/31,122.85,125.9,122.5,124.83,4224415,0.84%,1
2010/9/1,126.36,132.599,126.17,132.49,7104589,6.14%,0
2010/9/2,132.17,135.21,132.05,135.21,5394586,2.05%,0
2010/9/3,136.89,139.5,136.625,138.79,6580351,2.65%,0
2010/9/7,137.56,138.6,136.89,137.22,3881020,-1.13%,0
2010/9/8,137.93,139.7,136.45,139.14,5828329,1.40%,0
2010/9/9,140.387,141.37,139.26,140.38,4951908,0.89%,0
2010/9/10,140.75,142.6001,140.04,142.44,5040466,1.47%,0
2010/9/13,144.07,145.74,143.76,145.07,5065518,1.85%,0
2010/9/14,144.5,146.7,143.832,145.75,4314983,0.47%,0
2010/9/15,144.88,145.62,143.56,145.45,4890672,-0.21%,0
2010/9/16,145.4,148.23,145.16,148.13,5807015,1.84%,0
2010/9/17,148.9,148.98,146.5,148.325,7000830,0.13%,0
2010/9/20,148.7,151.95,147.35,151.3048,6444540,2.01%,0
2010/9/21,150.76,153.31,149.6,150.73,7538326,-0.38%,0
2010/9/22,149.84,152.7,149.1,151.83,6606912,0.73%,0
2010/9/23,151.2,155.92,150.97,152.85,7058947,0.67%,1
2010/9/24,155.43,160.89,155.42,160.73,10557460,5.16%,0
2010/9/27,160.22,161.2,157.88,159.37,6432586,-0.85%,0
2010/9/28,159.84,160.88,154.89,159.7,8492700,0.21%,0
2010/9/29,159.03,161.78,157.75,158.99,7286928,-0.44%,0
2010/9/30,160.01,160.93,155.6,157.06,7589267,-1.21%,1
2010/10/1,157.08,157.44,152.2,153.71,8682507,-2.13%,0
2010/10/4,153.95,155.96,152.79,155.39,5345175,1.09%,1
2010/10/5,157.08,161.21,157.0145,160.87,5600966,3.53%,-1
2010/10/6,160.6,160.68,154.6,155.4,6041407,-3.40%,0
2010/10/7,156.51,157.4,153.39,156.27,4621434,0.56%,0
2010/10/8,155.18,156.28,152.78,155.55,6918222,-0.46%,1
2010/10/11,154.89,156.63,152.34,153.03,4467691,-1.62%,0
2010/10/12,152.51,156.95,151.4,156.48,5273634,2.25%,0
2010/10/13,156.69,156.79,153.85,155.17,5626115,-0.84%,0
2010/10/14,155.16,156.9499,154.23,155.53,4021169,0.23%,1
2010/10/15,158.42,164.88,156.75,164.64,10107670,5.86%,0
2010/10/18,165,165.19,161.82,163.56,6321981,-0.66%,1
2010/10/19,160.68,162.8,157,158.67,7524308,-2.99%,0
2010/10/20,158.78,159.87,156.57,158.67,5769607,0.00%,1
2010/10/21,162.67,166.13,161.29,164.97,13330930,3.97%,0
2010/10/22,162.45,170.17,162.27,169.13,16301100,2.52%,0
2010/10/25,171.57,171.99,168.32,169,6528930,-0.08%,0
2010/10/26,167.57,171,167.5,169.95,4688933,0.56%,0
2010/10/27,168.91,169.75,166.54,167.51,5716233,-1.44%,0
2010/10/28,168.31,168.49,165.05,166.84,4682574,-0.40%,0
2010/10/29,165.8,168.5,164.81,165.23,4955010,-0.96%,1
2010/11/1,164.45,164.58,161.52,162.58,5239749,-1.60%,0
2010/11/2,163.75,165.94,163.36,164.61,4248285,1.25%,0
2010/11/3,165.4,168.61,162.29,168.47,6110743,2.34%,0
2010/11/4,169.86,172.53,168.4,168.93,7378763,0.27%,0
2010/11/5,169.35,171.65,168.59,170.77,5211061,1.09%,0
2010/11/8,170.84,173.2,168.78,171.99,5700243,0.71%,0
2010/11/9,172.67,173.14,169.06,170.27,3975419,-1.00%,0
2010/11/10,170.59,173.37,169.41,173.33,5429930,1.80%,1
2010/11/11,171,172.05,169.4201,170.37,5684645,-1.71%,1
2010/11/12,170.12,171.26,165.05,165.68,7158059,-2.75%,-1
2010/11/15,165.16,165.35,158.56,158.9,9631338,-4.09%,0
2010/11/16,158.74,160.91,156.77,157.78,6562757,-0.70%,0
2010/11/17,157.84,160.85,157.55,158.35,4524492,0.36%,1
2010/11/18,160.7401,165,160.7401,164.17,6216159,3.68%,0
2010/11/19,163.95,164.99,162.84,164.82,4463145,0.40%,1
2010/11/22,165.1,170.6,165,170.39,6141958,3.38%,0
2010/11/23,168.61,168.81,164.62,168.2,6443924,-1.29%,1
2010/11/24,171.53,177.89,171.53,177.25,10039970,5.38%,0
2010/11/26,177.36,178.38,176.16,177.2,4272138,-0.03%,0
2010/11/29,179.99,181.8425,177.57,179.49,9688913,1.29%,1
2010/11/30,176.95,177.7,174.9,175.4,6761320,-2.28%,0
2010/12/1,179.16,179.32,176,176.55,5768943,0.66%,0
2010/12/2,176.86,177.45,173.92,176.53,5537029,-0.01%,0
2010/12/3,175.5,176.4,174.05,175.68,4816014,-0.48%,0
2010/12/6,175.52,178.43,174.6,178.05,5645758,1.35%,0
2010/12/7,180.5,181.47,176.57,176.77,5073128,-0.72%,0
2010/12/8,177.49,178.16,175.2,176.29,3726520,-0.27%,0
2010/12/9,177.77,178.11,173.8,174.85,4552472,-0.82%,0
2010/12/10,174.88,175.95,173.36,175.62,3556683,0.44%,0
2010/12/13,176.33,177.94,173.73,174.25,4200716,-0.78%,0
2010/12/14,174.28,175.76,173.09,173.94,3684076,-0.18%,0
2010/12/15,173.72,179,173.5909,175.57,5807078,0.94%,0
2010/12/16,175.58,178.3,175.04,178.04,4116580,1.41%,0
2010/12/17,178.41,178.75,177.02,177.58,4505069,-0.26%,1
2010/12/20,179.27,183.98,178.04,183.29,8718449,3.22%,0
2010/12/21,183.88,185.65,182.6001,184.75,5108401,0.80%,0
2010/12/22,185,185.45,184.11,184.76,2576127,0.01%,0
2010/12/23,184.34,184.98,181.8905,182.59,3357116,-1.17%,0
2010/12/27,181.902,183.14,180.45,182.14,2246507,-0.25%,0
2010/12/28,182.1,182.77,181.05,181.09,1974053,-0.58%,0
2010/12/29,181.8,184.35,180.41,183.37,3120078,1.26%,0
2010/12/30,183.92,184.55,182.75,182.75,1960269,-0.34%,0
2010/12/31,181.96,182.3,179.51,180,3449215,-1.50%,0
2011/1/3,181.37,186,181.21,184.22,5324837,2.34%,0
2011/1/4,186.15,187.6995,183.78,185.01,5031322,0.43%,0
2011/1/5,184.1,187.45,184.07,187.42,3396012,1.30%,0
2011/1/6,186.5,187.41,185.25,185.86,3166150,-0.83%,0
2011/1/7,187.88,188.45,183.74,185.49,5221515,-0.20%,0
2011/1/10,185.04,185.29,182.51,184.68,3375893,-0.44%,0
2011/1/11,185.42,186,183.21,184.34,2813855,-0.18%,0
2011/1/12,185.36,185.38,183.3,184.08,2637712,-0.14%,0
2011/1/13,183.6,186.45,183.51,185.53,3366093,0.79%,0
2011/1/14,185.5,188.94,184.92,188.75,3661703,1.74%,0
2011/1/18,188.66,191.6,188.25,191.25,3882375,1.32%,1
2011/1/19,190.9,191,186.21,186.87,3880546,-2.29%,1
2011/1/20,185.29,186.85,181,181.96,5705920,-2.63%,1
2011/1/21,183,183.25,176.84,177.42,6798508,-2.50%,0
2011/1/24,177.95,178.49,174.1475,176.85,5588309,-0.32%,0
2011/1/25,175.502,176.75,174.28,176.7,4650139,-0.08%,0
2011/1/26,177.51,177.89,174.63,175.39,3740065,-0.74%,1
2011/1/27,177.48,185,177.31,184.45,14227590,5.17%,-1
2011/1/28,171.45,173.71,166.9,171.14,19898780,-7.22%,0
2011/1/31,170.16,171.44,167.41,169.64,6716002,-0.88%,0
2011/2/1,170.52,173.1,169.51,172.11,5077078,1.46%,0
2011/2/2,171.42,175.2,170.87,173.53,4546911,0.83%,0
2011/2/3,173.5,174.67,171.95,173.71,3677371,0.10%,0
2011/2/4,174,177.19,173.75,175.93,4346782,1.28%,0
2011/2/7,176.15,177.55,174.77,176.43,5253482,0.28%,1
2011/2/8,176.66,183.11,176.59,183.06,7790421,3.76%,0
2011/2/9,183.15,186.47,182.26,185.3,8305279,1.22%,0
2011/2/10,184.39,187.24,183.6,186.21,5330311,0.49%,0
2011/2/11,185.562,189.5,185.37,189.25,4487709,1.63%,0
2011/2/14,189.25,191.4,188.35,190.42,4059879,0.62%,0
2011/2/15,188.73,190.49,188.25,189.03,3888592,-0.73%,0
2011/2/16,189.77,190,186.35,186.62,4625871,-1.27%,0
2011/2/17,185.77,189.09,185.31,187.76,3423976,0.61%,0
2011/2/18,187.54,188.5,185.13,186.5,4175359,-0.67%,-1
2011/2/22,183.68,184.72,179.32,180.42,5633057,-3.26%,1
2011/2/23,180.25,181.15,174.39,176.68,5476553,-2.07%,0
2011/2/24,176.86,179.75,174.56,177.75,4656028,0.61%,0
2011/2/25,178.95,180.75,177.1,177.24,4174914,-0.29%,1
2011/2/28,173.91,175.89,172.15,173.29,6781774,-2.23%,1
2011/3/1,173.53,173.96,168.67,169.44,5834044,-2.22%,0
2011/3/2,169.09,173.3,168.35,172.02,5180717,1.52%,0
2011/3/3,173.71,174.46,172.05,172.79,4136929,0.45%,0
2011/3/4,172.62,172.75,169.51,171.67,4921178,-0.65%,1
2011/3/7,171.92,172.09,166.24,169.08,5929543,-1.51%,0
2011/3/8,169.39,169.71,166.72,166.89,4216130,-1.30%,0
2011/3/9,166.67,169.75,163.9,169.05,7104954,1.29%,1
2011/3/10,167.07,168.47,164.82,166.14,5994813,-1.72%,0
2011/3/11,165.5,169.2,164.12,168.07,4608522,1.16%,0
2011/3/14,166.6,168.08,164.57,166.73,4020299,-0.80%,0
2011/3/15,161.39,166.88,160.76,165.08,4934462,-0.99%,0
2011/3/16,164.7,168.14,162.8701,164.7,5199781,-0.23%,1
2011/3/17,165.91,166.3,160.78,160.97,6469510,-2.26%,0
2011/3/18,161.19,163.54,160.59,161.82,7442104,0.53%,0
2011/3/21,163.37,165.79,161.72,164.525,4053592,1.67%,0
2011/3/22,164.07,164.44,162.25,162.6,3609915,-1.17%,0
2011/3/23,162.3,166.26,160.82,165.32,4715277,1.67%,1
2011/3/24,168.21,172,167.36,171.1,6279539,3.50%,0
2011/3/25,171.64,173.49,170.3,170.98,4288665,-0.07%,0
2011/3/28,171.8,172.5,169.25,169.35,3395638,-0.95%,1
2011/3/29,170.73,174.84,170.07,174.62,4883007,3.11%,0
2011/3/30,177.78,181.16,177.66,179.42,6855341,2.75%,0
2011/3/31,179.31,181.57,178.5,180.13,4824628,0.40%,0
2011/4/1,181.58,183.25,178.59,180.13,5683257,0.00%,0
2011/4/4,180.89,183.61,180.69,182.94,4186165,1.56%,0
2011/4/5,182.105,186.36,181.8,185.29,5563257,1.28%,0
2011/4/6,186.15,188.27,181.12,182.76,5426993,-1.37%,0
2011/4/7,182.78,185.17,181.76,184.91,4558622,1.18%,0
2011/4/8,185.26,186.22,182.78,184.71,3724338,-0.11%,0
2011/4/11,184.86,186.49,181.85,184.04,3296528,-0.36%,1
2011/4/12,183.06,184.59,179.42,180.48,5328514,-1.93%,0
2011/4/13,180.83,182.88,179.8,182.29,4222210,1.00%,0
2011/4/14,181.39,182.08,179.36,181.82,3582278,-0.26%,0
2011/4/15,181,181.78,179.0196,180.01,4267836,-1.00%,0
2011/4/18,178.38,178.91,175.37,178.34,4615185,-0.93%,0
2011/4/19,178.35,179.47,176.6,178.82,2636968,0.27%,0
2011/4/20,181.62,185,181.59,183.87,4050432,2.82%,0
2011/4/21,184.56,185.97,183.046,185.89,3347589,1.10%,0
2011/4/25,185.65,186.35,183.77,185.42,3434544,-0.25%,1
2011/4/26,186.27,186.42,180.738,182.3,10749490,-1.68%,1
2011/4/27,183.2,197.8,182.75,196.63,23591390,7.86%,0
2011/4/28,195.96,196.79,192.27,195.07,7256648,-0.79%,0
2011/4/29,194.38,196.59,193.78,195.81,5697726,0.38%,0
2011/5/2,196.57,203.42,196.18,201.19,9389069,2.75%,0
2011/5/3,201,202.59,196.69,198.45,6040527,-1.36%,0
2011/5/4,198.25,201.86,195.37,199.97,6546629,0.77%,0
2011/5/5,198.66,201,196.12,197.11,4625978,-1.43%,0
2011/5/6,199.1,199.56,196.56,197.6,4011320,0.25%,0
2011/5/9,198.34,202.36,196.78,200.8,5815595,1.62%,0
2011/5/10,201.94,205.29,201.56,203.94,5880925,1.56%,0
2011/5/11,203.12,205.5,202.25,204.38,4799590,0.22%,0
2011/5/12,204.22,206.1852,200.62,206.07,4817072,0.83%,1
2011/5/13,205.7,206.39,202.36,202.56,4122122,-1.70%,-1
2011/5/16,200.54,200.9,191.37,192.51,9366798,-4.96%,0
2011/5/17,191.817,195.98,191.76,194.81,7069541,1.19%,0
2011/5/18,194.13,198.283,193.25,197.09,4955539,1.17%,0
2011/5/19,198.33,199.95,197.55,198.805,3699253,0.87%,0
2011/5/20,197.95,199.8,197.24,198.65,3378960,-0.08%,0
2011/5/23,195.56,197.29,192.02,196.22,4227612,-1.22%,0
2011/5/24,197,197,193,193.27,2968627,-1.50%,0
2011/5/25,193.57,194.35,191.14,192.26,4655944,-0.52%,0
2011/5/26,191.24,196.45,190.88,195,4073474,1.43%,0
2011/5/27,194.76,196.12,193.5,194.13,2350857,-0.45%,0
2011/5/31,195.94,198.44,195.03,196.69,3405698,1.32%,1
2011/6/1,196.06,197.26,192.05,192.395,3431851,-2.18%,0
2011/6/2,192.28,194.44,190.56,193.65,3043026,0.65%,1
2011/6/3,191.23,193.21,187.62,188.32,4952821,-2.75%,0
2011/6/6,188.01,189.85,185.18,185.69,3712131,-1.40%,0
2011/6/7,185.72,190.63,185.52,187.55,4863126,1.00%,0
2011/6/8,187.45,189.81,186.32,188.05,3714990,0.27%,0
2011/6/9,189.74,191.76,185.71,189.68,4178852,0.87%,1
2011/6/10,189.25,190.77,186.28,186.53,3753267,-1.66%,0
2011/6/13,186.81,189.31,184.86,186.29,3867735,-0.13%,0
2011/6/14,188.99,190.72,187.07,189.96,3952911,1.97%,1
2011/6/15,188.04,192.45,185.3,185.98,6310918,-2.10%,0
2011/6/16,185.74,187,181.59,183.65,6025431,-1.25%,0
2011/6/17,186.51,187.39,184.64,186.37,6322114,1.48%,0
2011/6/20,185.96,188.852,185.57,187.72,2829729,0.72%,1
2011/6/21,188.3,195,187.12,194.23,4173183,3.47%,0
2011/6/22,193.96,195.2,191.32,191.63,3125004,-1.34%,0
2011/6/23,189.5,194.46,188.3,194.16,4605638,1.32%,0
2011/6/24,193.88,194.92,191.35,192.55,3596942,-0.83%,1
2011/6/27,194.5,202.58,194.03,201.25,6091508,4.52%,0
2011/6/28,201.92,202.88,200.6,202.35,3821042,0.55%,0
2011/6/29,202.67,206.25,201.03,204.18,4605005,0.90%,0
2011/6/30,200.78,205.2,200.5,204.49,4446007,0.15%,0
2011/7/1,205.55,210.27,203.61,209.49,4005804,2.45%,0
2011/7/5,208.76,214.45,208.73,213.19,3583177,1.77%,0
2011/7/6,212.12,214.4,211.0101,214.19,2607514,0.47%,0
2011/7/7,215.09,217.8,215.09,216.74,3134649,1.19%,0
2011/7/8,214.3,218.32,213.25,218.28,3706996,0.71%,1
2011/7/11,216.74,217.5,211,212.55,4015198,-2.63%,0
2011/7/12,214.64,215.65,211.12,211.23,3983843,-0.62%,0
2011/7/13,214.7,216.83,212.14,213.5,4226641,1.07%,0
2011/7/14,213.58,215.91,209.38,210.38,3898963,-1.46%,0
2011/7/15,213.08,214.53,209.29,212.87,4071458,1.18%,0
2011/7/18,212.53,213.39,208.29,211.53,2896068,-0.63%,1
2011/7/19,213.77,218.4,213.77,218.06,4407711,3.09%,0
2011/7/20,220.05,220.2,214.41,215.55,3366110,-1.15%,0
2011/7/21,216.74,217.09,211.07,213.21,4543651,-1.09%,0
2011/7/22,213.86,217.949,211.11,216.52,3587599,1.55%,0
2011/7/25,215.49,216.08,213,213.49,3337492,-1.40%,0
2011/7/26,214.99,215.6,210.35,214.18,9655250,0.32%,1
2011/7/27,224.39,227.2,219.62,222.518,12944240,3.89%,0
2011/7/28,223.27,225.95,220.23,223.9,5353617,0.62%,0
2011/7/29,221.29,225.75,219.51,222.52,5166268,-0.62%,0
2011/8/1,225,227.45,217.66,221.32,5787590,-0.54%,-1
2011/8/2,220.32,222.43,211.3,211.7,6577254,-4.35%,0
2011/8/3,212.97,214.83,205.54,209.96,8195176,-0.82%,-1
2011/8/4,206.73,208,201.45,201.48,6571682,-4.04%,0
2011/8/5,204.67,207.32,194.84,202.7,10021980,0.61%,-1
2011/8/8,196.4,200.39,190.05,193.7,10415390,-4.44%,1
2011/8/9,196.7,205.09,190.46,205.09,10483600,5.88%,-1
2011/8/10,200.76,202.4,193.6,194.13,8741285,-5.34%,0
2011/8/11,197.009,200.85,191.36,198.36,7400238,2.18%,0
2011/8/12,200.28,204.56,197.21,202.3,5617715,1.99%,0
2011/8/15,202.06,205.28,198.32,202.95,4782989,0.32%,1
2011/8/16,201.14,201.39,194.75,197.68,5200781,-2.60%,0
2011/8/17,198.53,199.6,193.74,195.93,3988641,-0.89%,-1
2011/8/18,191.21,191.34,179.72,182.52,8261016,-6.84%,1
2011/8/19,180.29,190,177.55,178.93,7239475,-1.97%,0
2011/8/22,182.83,184.2,177.1,177.54,5313373,-0.78%,1
2011/8/23,178.92,194.84,178.52,193.55,7343979,9.02%,0
2011/8/24,193.89,196.31,190.17,193.73,6247057,0.09%,0
2011/8/25,194.41,196.99,191.07,192.03,3732724,-0.88%,1
2011/8/26,191.24,199.72,189.6,199.27,5281948,3.77%,1
2011/8/29,202.82,206.67,202.55,206.53,4510863,3.64%,0
2011/8/30,205.78,212.49,204.3214,210.92,5910901,2.13%,0
2011/8/31,212.27,216.17,211.35,215.23,7397287,2.04%,0
2011/9/1,215.28,217.64,211.62,212.54,5272694,-1.25%,0
2011/9/2,208.94,210.69,207,210,4228989,-1.20%,0
2011/9/6,204.77,216.6,204.47,216.18,6213971,2.94%,0
2011/9/7,218.8,220.19,214.22,219.9,5292658,1.72%,0
2011/9/8,218.3,220.64,216.34,217.26,4396425,-1.20%,1
2011/9/9,215.05,216.96,209.75,211.39,4567795,-2.70%,0
2011/9/12,208.75,216.66,208.65,216.56,5337533,2.45%,0
2011/9/13,217.79,219.95,215.01,219.53,4832712,1.37%,0
2011/9/14,220.22,224.99,216.724,222.57,5876710,1.38%,0
2011/9/15,223.99,227.2,221.25,226.78,5602779,1.89%,1
2011/9/16,227.57,240.44,226.74,239.3,11742750,5.52%,0
2011/9/19,237.11,244,232.8801,241.69,8202009,1.00%,-1
2011/9/20,240.8,241.05,231.03,233.25,7379636,-3.49%,0
2011/9/21,234.51,240.52,231.81,231.87,5874283,-0.59%,-1
2011/9/22,224.72,228.79,219,223.23,8243664,-3.73%,0
2011/9/23,220.51,224.49,219.061,223.61,6463773,0.17%,0
2011/9/26,227.48,230.24,221.4,229.85,5787263,2.79%,1
2011/9/27,234.22,234.75,222.4,224.21,7833910,-2.45%,0
2011/9/28,226.35,235.81,225.6,229.71,14418820,2.45%,-1
2011/9/29,234.17,234.3,216.29,222.44,9356452,-3.16%,1
2011/9/30,218.19,223,215.21,216.23,6549641,-2.79%,1
2011/10/3,217.01,221.6,211.39,211.98,6619838,-1.97%,0
2011/10/4,209.62,215,200.43,212.5,8705814,0.25%,1
2011/10/5,212.53,220.17,208.481,219.498,6474720,3.29%,0
2011/10/6,220.28,223.62,217.55,221.51,6848614,0.92%,0
2011/10/7,222.48,227.9,218.41,224.74,6781980,1.46%,0
2011/10/10,226.23,232.8,224.1,231.32,5141289,2.93%,0
2011/10/11,230.6,236.75,229,235.48,4998475,1.80%,0
2011/10/12,236.64,241.84,234.33,236.81,6504997,0.56%,0
2011/10/13,237,239.68,235.23,236.15,4826781,-0.28%,1
2011/10/14,240.87,246.71,240.18,246.71,5916230,4.47%,1
2011/10/17,244.29,246.71,240.67,242.33,4754894,-1.78%,0
2011/10/18,242.31,244.61,236.624,243.88,4597557,0.64%,-1
2011/10/19,240.67,243.33,229.25,231.53,6710602,-5.06%,0
2011/10/20,232.13,234.739,229.8,233.61,4522412,0.90%,0
2011/10/21,236.91,236.9999,230.6,234.78,4569432,0.50%,0
2011/10/24,236.02,240.47,234,237.61,4971320,1.21%,-1
2011/10/25,238.59,239.01,225.89,227.15,13204230,-4.40%,-1
2011/10/26,203.69,207.58,196.51,198.4,24124130,-12.66%,1
2011/10/27,204.26,208.6,201.1,206.78,10765380,4.22%,1
2011/10/28,206.53,218.4,205.75,217.32,9870013,5.10%,1
2011/10/31,215.79,218.89,213.04,213.51,7336799,-1.75%,0
2011/11/1,208.11,216.21,207.43,212.105,8499078,-0.66%,0
2011/11/2,215.55,216.79,212.72,215.62,6115426,1.66%,0
2011/11/3,216.305,218.5,213.02,218.29,5312330,1.24%,0
2011/11/4,217.65,218.23,214.3308,216.48,4064105,-0.83%,0
2011/11/7,216.84,220.2,214,217,3858533,0.24%,0
2011/11/8,219.2,219.35,215.21,217.99,3911687,0.46%,-1
2011/11/9,214.95,215.7,210.6,211.22,4672112,-3.11%,0
2011/11/10,213.5,214.0592,208.1,210.79,5044203,-0.20%,1
2011/11/11,212.52,217.88,210.31,217.39,5160691,3.13%,0
2011/11/14,215.65,222.35,214.25,218.93,6517735,0.71%,0
2011/11/15,218,220.3275,214.26,217.83,5738025,-0.50%,1
2011/11/16,216.27,216.97,211.23,211.99,5502882,-2.68%,-1
2011/11/17,212.51,212.9,202.1,204.52,7972530,-3.52%,-1
2011/11/18,205.33,205.34,197.11,197.14,8435040,-3.61%,-1
2011/11/21,193.29,193.36,185.05,189.25,11295680,-4.00%,0
2011/11/22,186.95,194.04,183.58,192.34,9911677,1.63%,1
2011/11/23,193.06,194.6,187.89,188.99,8010100,-1.74%,-1
2011/11/25,190.41,190.83,181.51,182.399,4971977,-3.49%,1
2011/11/28,191.65,194.6197,190.54,194.15,7160205,6.44%,1
2011/11/29,194.78,195.5,187.3,188.39,6573777,-2.97%,0
2011/11/30,194.76,195.3,188.75,192.29,7700490,2.07%,0
2011/12/1,191.85,198.075,191.59,197.13,7323228,2.52%,0
2011/12/2,197.07,199.66,195.18,196.03,7524821,-0.56%,0
2011/12/5,198.86,199,193.6677,196.24,5897813,0.11%,1
2011/12/6,195.98,198.32,190.11,191.99,5201117,-2.17%,0
2011/12/7,191.03,196.71,189.12,195.32,6423277,1.73%,1
2011/12/8,193.57,195.89,190.08,190.48,4358296,-2.48%,0
2011/12/9,191.21,193.95,188.4,193.03,5156247,1.34%,1
2011/12/12,190.03,191.15,187.63,189.52,4340029,-1.82%,-1
2011/12/13,188.56,189.68,178.5,180.51,9279874,-4.75%,0
2011/12/14,179,180.75,170.25,180.21,11594230,-0.17%,0
2011/12/15,182.05,184.799,179.53,181.26,7241426,0.58%,0
2011/12/16,182.42,184.41,180.31,181.26,6661179,0.00%,0
2011/12/19,182,183.17,179,179.33,4502173,-1.06%,0
2011/12/20,182.69,183.17,180.54,182.52,4564897,1.78%,-1
2011/12/21,181.92,183.5,172.49,174.35,8062630,-4.48%,0
